"Date","Open","High","Low","Close"
"04 Dec 2020","1604.8","1615.05","1582.65","1602.40"
"03 Dec 2020","1569.75","1598.3","1563.45","1593.85"
"02 Dec 2020","1533.05","1559.6","1523.75","1556.75"
"01 Dec 2020","1515.9","1536.05","1506.15","1525.80"
"27 Nov 2020","1527.35","1529.1","1491.65","1509.35"
"26 Nov 2020","1510.2","1520.75","1500.25","1517.40"
"25 Nov 2020","1495.45","1521.35","1492.85","1506.05"
"24 Nov 2020","1489.65","1502.35","1482.2","1487.25"
"23 Nov 2020","1460.3","1491.2","1455.3","1483.85"
"20 Nov 2020","1457","1461.85","1440","1454.25"
"19 Nov 2020","1410.75","1475.5","1409.85","1443.30"
"18 Nov 2020","1424.35","1431.7","1417","1421.75"
"17 Nov 2020","1438.65","1444.2","1419.95","1422.70"
"14 Nov 2020","1437.8","1439.05","1427.95","1432.05"
"13 Nov 2020","1409.9","1430.2","1396.85","1429.10"
"12 Nov 2020","1434.95","1435.4","1408.5","1414.50"
"11 Nov 2020","1419.5","1437.35","1408.35","1432.35"
"10 Nov 2020","1392.8","1419.7","1384","1416.45"
"09 Nov 2020","1383.85","1391","1372.1","1388.15"
"06 Nov 2020","1360.9","1371.8","1352","1368.55"
"05 Nov 2020","1336.4","1362.5","1331.8","1360.20"
"04 Nov 2020","1339.15","1339.4","1314.35","1326.30"
"03 Nov 2020","1340.6","1349.45","1317.4","1336.55"
"02 Nov 2020","1321.8","1333.4","1313.05","1329.45"
"30 Oct 2020","1304.5","1324.5","1301.05","1312.70"
"29 Oct 2020","1310.55","1316.15","1296.55","1300.25"
"28 Oct 2020","1337.95","1337.95","1317.85","1320.95"
"27 Oct 2020","1335.8","1340.45","1320.85","1334.25"
"26 Oct 2020","1346.45","1347.55","1317.95","1328.45"
"23 Oct 2020","1335.4","1343.45","1330.7","1341.10"
"22 Oct 2020","1301.8","1332.5","1297.85","1325.75"
"21 Oct 2020","1287.6","1318.2","1284.65","1306.25"
"20 Oct 2020","1298.85","1301.1","1280","1282.00"
"19 Oct 2020","1285.25","1308.4","1283.2","1298.35"
"16 Oct 2020","1260.4","1281","1255.85","1277.25"
"15 Oct 2020","1265.8","1278.95","1252.35","1256.15"
"14 Oct 2020","1293.65","1296.65","1260","1264.85"
"13 Oct 2020","1299.85","1305.9","1294.55","1296.65"
"12 Oct 2020","1312.3","1317.05","1295.85","1299.45"
"09 Oct 2020","1300.95","1308.35","1291.95","1306.50"
"08 Oct 2020","1316.45","1317.6","1294.85","1296.80"
"07 Oct 2020","1323.6","1331.05","1308.1","1311.30"
"06 Oct 2020","1334.15","1335.9","1319.45","1322.95"
"05 Oct 2020","1329.9","1338.9","1321.1","1327.95"
"01 Oct 2020","1325.75","1332.15","1317.4","1328.50"
"30 Sep 2020","1329.55","1330.35","1302.85","1322.40"
"29 Sep 2020","1371.25","1371.25","1324.75","1327.75"
"28 Sep 2020","1322.05","1365.95","1320.85","1359.05"
"25 Sep 2020","1297.8","1316.1","1285.95","1313.60"
"24 Sep 2020","1309.25","1317.55","1278.3","1284.55"
"23 Sep 2020","1348.2","1354.05","1317.35","1324.55"
"22 Sep 2020","1365.05","1367.55","1327.1","1342.60"
"21 Sep 2020","1408.25","1409","1361.95","1368.00"
"18 Sep 2020","1401.65","1411.2","1392.5","1408.70"
"17 Sep 2020","1399.5","1409.7","1390.45","1393.75"
"16 Sep 2020","1419.8","1420.6","1399.6","1404.30"
"15 Sep 2020","1417.55","1423.4","1411.75","1414.85"
"14 Sep 2020","1425.9","1434.05","1411.8","1415.10"
"11 Sep 2020","1419.85","1421.85","1404.85","1410.55"
"10 Sep 2020","1423.05","1425.75","1403.35","1419.25"
"09 Sep 2020","1418.3","1419.05","1389.6","1413.35"
"08 Sep 2020","1457.55","1458.15","1423.15","1427.15"
"07 Sep 2020","1470.9","1480.15","1446.65","1454.10"
"04 Sep 2020","1480.65","1489.5","1461.7","1466.25"
"03 Sep 2020","1516.6","1521.5","1493.35","1499.45"
"02 Sep 2020","1511.4","1518.45","1496.8","1513.70"
"01 Sep 2020","1510.4","1513.3","1482.25","1502.75"
"31 Aug 2020","1553","1568.95","1495.8","1498.85"
"28 Aug 2020","1560.65","1570.65","1544.95","1547.10"
"27 Aug 2020","1562.15","1566.7","1542.45","1546.15"
"26 Aug 2020","1559.2","1567.1","1551.45","1554.55"
"25 Aug 2020","1569.75","1571.65","1543.15","1549.20"
"24 Aug 2020","1576.4","1581","1552.95","1561.90"
"21 Aug 2020","1558.7","1585.55","1555.85","1568.95"
